station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address
Dunbar & Broadway,49.264579,-123.18373,The Eatery,,,Sushi Restaurant,,,226,3431 Broadway W
Dunbar & Broadway,49.264579,-123.18373,Mac Falafel,,,Falafel Restaurant,,,155,3685W 10th Ave W
Dunbar & Broadway,49.264579,-123.18373,Rajio Japanese Public House,,,Japanese Restaurant,,,261,3763W 10th Ave W
Dunbar & Broadway,49.264579,-123.18373,Banyen Books & Sound,,,Bookstore,,,428,3608 4th Ave W
Dunbar & Broadway,49.264579,-123.18373,Beyond Bread Ltd,,,Bakery,,,454,3686 4th Ave W
Dunbar & Broadway,49.264579,-123.18373,Aphrodite's Organic Cafe & Pie Shop,,,Bakery,,,432,3598 4th Ave W
Grandview & Commercial,49.263746,-123.069892,St. Augustine's,,,Sports Bar,,,26,2360 Commercial Dr
Grandview & Commercial,49.263746,-123.069892,Jamjar,,,Lebanese Restaurant,,,82,2280 Commercial Dr at E 7th Ave
Grandview & Commercial,49.263746,-123.069892,Rio Theatre,,,Movie Theater,,,191,1660 Broadway E
Grandview & Commercial,49.263746,-123.069892,Jj Bean House of Coffee,,,Coffee Shop,,,141,2206 Commercial Dr
Grandview & Commercial,49.263746,-123.069892,Grandview Lanes,,,Bowling Alley,,,179,2195 Commercial Dr
Grandview & Commercial,49.263746,-123.069892,Harambee Ethiopian Restaurant,,,Ethiopian Restaurant,,,193,2149 Commercial Dr
Grandview & Commercial,49.263746,-123.069892,Elephant Garden Creamery,,,Ice Cream Parlor,,,268,2080 Commercial Dr
Grandview & Commercial,49.263746,-123.069892,Kishimoto Japanese Kitchen + Sushi Bar,,,Sushi Restaurant,,,319,2054 Commercial Dr
Grandview & Commercial,49.263746,-123.069892,Siddharthas Indian Kitchen,,,Indian Restaurant,,,313,2066 Commercial Dr
Grandview & Commercial,49.263746,-123.069892,Gorilla Surplus,,,Military,,,367,1458 Broadway E
14th & Oak,49.258761,-123.127071,Corduroy Pie Co,,,Pizzeria,,,474,758 16th Ave W
14th & Oak,49.258761,-123.127071,Gyu-Kaku BBQ,,,BBQ Joint,,,502,950 Broadway W
14th & Oak,49.258761,-123.127071,Salmon n' Bannock,,,Restaurant,,,541,1128 Broadway W
14th & Oak,49.258761,-123.127071,Banana Leaf,,,Malay Restaurant,,,597,820W Broadway W
14th & Oak,49.258761,-123.127071,Wild Birds Unlimited Inc,,,Hobby Store,,,715,1302 Broadway W
14th & Oak,49.258761,-123.127071,Dynasty Seafood Restaurant 皇朝海鮮酒家,,,Chinese Restaurant,,,682,777 Broadway W
14th & Oak,49.258761,-123.127071,Cachè the House of Dresses,,,Clothing Store,,,440,1051 Wolfe Ave
14th & Oak,49.258761,-123.127071,Small Victory,,,Bakery,,,835,3070 Granville St
14th & Oak,49.258761,-123.127071,University Women's Club of Vancouver-Hycroft,,,Organization,,,723,1489 McRae Ave
14th & Oak,49.258761,-123.127071,Stanley Industrial Alliance Stage,,,Music Venue,,,860,2750 Granville St
Wallace & 4th,49.268974,-123.190701,Jericho Beach,,,Urban Park,,,311,3941 Pt Grey Rd
Wallace & 4th,49.268974,-123.190701,Breka Downtown Bakery Cafe Inc,,,Bakery,,,292,3750 4th Ave W
Wallace & 4th,49.268974,-123.190701,Beyond Bread Ltd,,,Bakery,,,380,3686 4th Ave W
Wallace & 4th,49.268974,-123.190701,Banyen Books & Sound,,,Bookstore,,,498,3608 4th Ave W
Wallace & 4th,49.268974,-123.190701,Aphrodite's Organic Cafe & Pie Shop,,,Bakery,,,539,3598 4th Ave W
Wallace & 4th,49.268974,-123.190701,True Confections,,,Bakery,,,575,3701W Broadway W
Wallace & 4th,49.268974,-123.190701,Grounds For Coffee,,,Café,,,674,2565 Alma St
Wallace & 4th,49.268974,-123.190701,Rajio Japanese Public House,,,Japanese Restaurant,,,651,3763W 10th Ave W
Wallace & 4th,49.268974,-123.190701,The Wolf and Hound,,,Pub,,,688,3617W Broadway W
Wallace & 4th,49.268974,-123.190701,West Point Grey Academy,,,Elementary School,,,737,4125 8th Ave W
Balsam & Cornwall,49.273011,-123.159663,Kitsilano Pool,,,Swimming Pool,,,168,2305 Cornwall Ave
Balsam & Cornwall,49.273011,-123.159663,Trafalgar Beach,,,Beach,,,331,
Balsam & Cornwall,49.273011,-123.159663,LOCAL Public Eatery Kitsilano,,,Sports Bar,,,326,2210 Cornwall Ave
Balsam & Cornwall,49.273011,-123.159663,Nook,,,Pizzeria,,,335,1525 Yew St
Balsam & Cornwall,49.273011,-123.159663,Kibune Sushi Restaurant,,,Sushi Restaurant,,,358,1508 Yew St
Balsam & Cornwall,49.273011,-123.159663,Kitsilano Beach,,,Beach,,,535,2225 Cornwall Ave
Balsam & Cornwall,49.273011,-123.159663,Terra Breads,,,Bakery,,,544,2380 4th Ave W
Balsam & Cornwall,49.273011,-123.159663,Raisu,,,Diner,,,560,2340 4th Ave W
Balsam & Cornwall,49.273011,-123.159663,The Boathouse Restaurant,,,Restaurant,,,453,1305 Arbutus St
Balsam & Cornwall,49.273011,-123.159663,Whole Foods,,,Retail,,,538,2285 4th Ave W
Balaclava & 6th,49.266924,-123.173849,Parthenon Supermarket,,,Deli,,,321,3080W Broadway W
Balaclava & 6th,49.266924,-123.173849,East Is East,,,Indian Restaurant,,,343,3243 West Broadway
Balaclava & 6th,49.266924,-123.173849,Neverland Tea Salon,,,Tea Room,,,321,3066 Broadway W
Balaclava & 6th,49.266924,-123.173849,Tera V Burger,,,Burger Joint,,,325,2961 West Broadway
Balaclava & 6th,49.266924,-123.173849,Banana Leaf in Kitsilano,,,Diner,,,316,3005W Broadway W
Balaclava & 6th,49.266924,-123.173849,Linh Cafe,,,French Restaurant,,,382,2836 4th Ave W
Balaclava & 6th,49.266924,-123.173849,Chewie's Biscuit Co,,,Southern Food Restaurant,,,391,2822 4th Ave W
Balaclava & 6th,49.266924,-123.173849,Darby's Pub,,,Pub,,,408,2001 MacDonald St
Balaclava & 6th,49.266924,-123.173849,Green Leaf Sushi,,,Sushi Restaurant,,,553,3416 Broadway W
Balaclava & 6th,49.266924,-123.173849,The Naam Restaurant,,,Vegan and Vegetarian Restaurant,,,518,2724 4th Ave W
Trafalgar & Broadway,49.264326,-123.164725,Sunshine Diner,,,Diner,,,48,2649W Broadway W
Trafalgar & Broadway,49.264326,-123.164725,Thomas Haas Patisserie,,,Dessert Shop,,,110,2539 Broadway W
Trafalgar & Broadway,49.264326,-123.164725,O Mio Gelato,,,Gelato Shop,,,80,2589 16th Ave W
Trafalgar & Broadway,49.264326,-123.164725,The Naam Restaurant,,,Vegan and Vegetarian Restaurant,,,464,2724 4th Ave W
Trafalgar & Broadway,49.264326,-123.164725,Tera V Burger,,,Burger Joint,,,504,2961 West Broadway
Trafalgar & Broadway,49.264326,-123.164725,Chewie's Biscuit Co,,,Southern Food Restaurant,,,513,2822 4th Ave W
Trafalgar & Broadway,49.264326,-123.164725,Linh Cafe,,,French Restaurant,,,524,2836 4th Ave W
Trafalgar & Broadway,49.264326,-123.164725,Terra Breads,,,Bakery,,,573,2380 4th Ave W
Trafalgar & Broadway,49.264326,-123.164725,Darby's Pub,,,Pub,,,503,2001 MacDonald St
Trafalgar & Broadway,49.264326,-123.164725,Raisu,,,Diner,,,617,2340 4th Ave W
Dunbar & 6th,49.266636,-123.183661,Banyen Books & Sound,,,Bookstore,,,200,3608 4th Ave W
Dunbar & 6th,49.266636,-123.183661,Aphrodite's Organic Cafe & Pie Shop,,,Bakery,,,204,3598 4th Ave W
Dunbar & 6th,49.266636,-123.183661,Beyond Bread Ltd,,,Bakery,,,247,3686 4th Ave W
Dunbar & 6th,49.266636,-123.183661,The Wolf and Hound,,,Pub,,,244,3617W Broadway W
Dunbar & 6th,49.266636,-123.183661,Breka Downtown Bakery Cafe Inc,,,Bakery,,,305,3750 4th Ave W
Dunbar & 6th,49.266636,-123.183661,True Confections,,,Bakery,,,284,3701W Broadway W
Dunbar & 6th,49.266636,-123.183661,Green Leaf Sushi,,,Sushi Restaurant,,,375,3416 Broadway W
Dunbar & 6th,49.266636,-123.183661,The Eatery,,,Sushi Restaurant,,,326,3431 Broadway W
Dunbar & 6th,49.266636,-123.183661,Grounds For Coffee,,,Café,,,368,2565 Alma St
Dunbar & 6th,49.266636,-123.183661,Rajio Japanese Public House,,,Japanese Restaurant,,,414,3763W 10th Ave W
18th & Cambie,49.254818,-123.114785,Rain or Shine,,,Ice Cream Parlor,,,26,3382 Cambie St
18th & Cambie,49.254818,-123.114785,Potluck Hawker Eatery,,,Malay Restaurant,,,35,3424 Cambie St
18th & Cambie,49.254818,-123.114785,Lemonade Gluten Free Bakery,,,Bakery,,,59,3385 Cambie St
18th & Cambie,49.254818,-123.114785,Paragon Tea Room,,,Tea Room,,,83,3361 Cambie St
18th & Cambie,49.254818,-123.114785,Vij's,,,Indian Restaurant,,,296,3106 Cambie St
18th & Cambie,49.254818,-123.114785,The Mighty Oak,,,Café,,,381,198 18th Ave W
18th & Cambie,49.254818,-123.114785,Passion8 Dessert Cafe,,,Café,,,394,3010 Cambie St
18th & Cambie,49.254818,-123.114785,Indian Roti Kitchen,,,Indian Restaurant,,,464,2961 Cambie St
18th & Cambie,49.254818,-123.114785,Corduroy Pie Co,,,Pizzeria,,,518,758 16th Ave W
18th & Cambie,49.254818,-123.114785,Mt. Pleasant Park,,,Park,,,687,32 16th Ave W
Blenheim & 4th,49.268837,-123.177633,Aphrodite's Organic Cafe & Pie Shop,,,Bakery,,,413,3598 4th Ave W
Blenheim & 4th,49.268837,-123.177633,Banyen Books & Sound,,,Bookstore,,,454,3608 4th Ave W
Blenheim & 4th,49.268837,-123.177633,East Is East,,,Indian Restaurant,,,495,3243 West Broadway
Blenheim & 4th,49.268837,-123.177633,Green Leaf Sushi,,,Sushi Restaurant,,,553,3416 Broadway W
Blenheim & 4th,49.268837,-123.177633,Beyond Bread Ltd,,,Bakery,,,571,3686 4th Ave W
Blenheim & 4th,49.268837,-123.177633,The Eatery,,,Sushi Restaurant,,,531,3431 Broadway W
Blenheim & 4th,49.268837,-123.177633,Parthenon Supermarket,,,Deli,,,610,3080W Broadway W
Blenheim & 4th,49.268837,-123.177633,Neverland Tea Salon,,,Tea Room,,,610,3066 Broadway W
Blenheim & 4th,49.268837,-123.177633,Breka Downtown Bakery Cafe Inc,,,Bakery,,,659,3750 4th Ave W
Blenheim & 4th,49.268837,-123.177633,Linh Cafe,,,French Restaurant,,,635,2836 4th Ave W
Heather & 18th,49.255034,-123.120226,Corduroy Pie Co,,,Pizzeria,,,218,758 16th Ave W
Heather & 18th,49.255034,-123.120226,Lemonade Gluten Free Bakery,,,Bakery,,,347,3385 Cambie St
Heather & 18th,49.255034,-123.120226,Rain or Shine,,,Ice Cream Parlor,,,389,3382 Cambie St
Heather & 18th,49.255034,-123.120226,Potluck Hawker Eatery,,,Malay Restaurant,,,391,3424 Cambie St
Heather & 18th,49.255034,-123.120226,Paragon Tea Room,,,Tea Room,,,348,3361 Cambie St
Heather & 18th,49.255034,-123.120226,Vij's,,,Indian Restaurant,,,477,3106 Cambie St
Heather & 18th,49.255034,-123.120226,Indian Roti Kitchen,,,Indian Restaurant,,,567,2961 Cambie St
Heather & 18th,49.255034,-123.120226,Passion8 Dessert Cafe,,,Café,,,539,3010 Cambie St
Heather & 18th,49.255034,-123.120226,Rackets & Runners,,,Shoe Store,,,664,3880 Oak St
Heather & 18th,49.255034,-123.120226,Body Energy Club,,,Dining and Drinking,,,693,555 12th Ave W
Point Grey & Bayswater,49.271044,-123.170661,Volunteer Park,,,Park,,,95,Pt Grey Rd
Point Grey & Bayswater,49.271044,-123.170661,Linh Cafe,,,French Restaurant,,,343,2836 4th Ave W
Point Grey & Bayswater,49.271044,-123.170661,Chewie's Biscuit Co,,,Southern Food Restaurant,,,352,2822 4th Ave W
Point Grey & Bayswater,49.271044,-123.170661,The Naam Restaurant,,,Vegan and Vegetarian Restaurant,,,410,2724 4th Ave W
Point Grey & Bayswater,49.271044,-123.170661,Darby's Pub,,,Pub,,,360,2001 MacDonald St
Point Grey & Bayswater,49.271044,-123.170661,The Only Cafe,,,Café,,,490,2678 4th Ave W
Point Grey & Bayswater,49.271044,-123.170661,Cafe Lokal,,,Café,,,528,2610 4th Ave W
Point Grey & Bayswater,49.271044,-123.170661,Trafalgar Beach,,,Beach,,,569,
Point Grey & Bayswater,49.271044,-123.170661,Tera V Burger,,,Burger Joint,,,746,2961 West Broadway
Point Grey & Bayswater,49.271044,-123.170661,Parthenon Supermarket,,,Deli,,,805,3080W Broadway W
20th & Main,49.252691,-123.101289,Cultivate Tea,,,Lounge,,,18,3623 Main St
20th & Main,49.252691,-123.101289,Welk's Mart,,,Department Store,,,94,3511 Main St
20th & Main,49.252691,-123.101289,Liberty Bakery,,,Bakery,,,84,3699 Main St
20th & Main,49.252691,-123.101289,The Soap Dispensary,,,Boutique,,,114,3718 Main St
20th & Main,49.252691,-123.101289,Front and Co,,,Vintage and Thrift Store,,,150,3772 Main St
20th & Main,49.252691,-123.101289,The Fish Counter,,,Fish and Chips Shop,,,214,3825 Main St
20th & Main,49.252691,-123.101289,Anh and Chi,,,Bar,,,260,3388 Main St
20th & Main,49.252691,-123.101289,Prince Edward Park,,,Park,,,297,3773 Prince Edward St
20th & Main,49.252691,-123.101289,The Acorn,,,Vegan and Vegetarian Restaurant,,,341,3995 Main St
20th & Main,49.252691,-123.101289,Zakkushi Charcoal Grill,,,Japanese Restaurant,,,408,4075 Main St
Station & Terminal,49.272172,-123.097978,Beta5 Chocolates,,,Chocolate Store,,,296,413 Industrial Ave
Station & Terminal,49.272172,-123.097978,Seaside Seawall,,,Hiking Trail,,,443,Quebec St
Station & Terminal,49.272172,-123.097978,Creekside Park,,,Restaurant,,,445,1455 Quebec St
Station & Terminal,49.272172,-123.097978,Red Truck Beer,,,Brewery,,,401,295 1st Ave E
Station & Terminal,49.272172,-123.097978,Mountain Equipment Co-Op,,,Outdoor Supply Store,,,434,111 2nd Ave E
Station & Terminal,49.272172,-123.097978,Earnest Ice Cream,,,Ice Cream Parlor,,,511,1829 Quebec St
Station & Terminal,49.272172,-123.097978,The Boxcar,,,Arts and Entertainment,,,504,917 Main St
Station & Terminal,49.272172,-123.097978,Amato Gelato Cafe,,,Ice Cream Parlor,,,432,78 1st Ave E
Station & Terminal,49.272172,-123.097978,Pizzeria Farina,,,Pizzeria,,,512,915 Main St
Station & Terminal,49.272172,-123.097978,Gusto a Taste of Italy,,,Bistro,,,579,1610 Salt St
Jericho Beach,49.271082,-123.191458,Jericho Beach,,,Urban Park,,,71,3941 Pt Grey Rd
Jericho Beach,49.271082,-123.191458,Breka Downtown Bakery Cafe Inc,,,Bakery,,,445,3750 4th Ave W
Jericho Beach,49.271082,-123.191458,Beyond Bread Ltd,,,Bakery,,,518,3686 4th Ave W
Jericho Beach,49.271082,-123.191458,Banyen Books & Sound,,,Bookstore,,,623,3608 4th Ave W
Jericho Beach,49.271082,-123.191458,Aphrodite's Organic Cafe & Pie Shop,,,Bakery,,,658,3598 4th Ave W
Jericho Beach,49.271082,-123.191458,West Point Grey Academy,,,Elementary School,,,807,4125 8th Ave W
Jericho Beach,49.271082,-123.191458,HI-Vancouver Jericho Beach,,,Hostel,,,881,1515 Discovery St
Jericho Beach,49.271082,-123.191458,True Confections,,,Bakery,,,804,3701W Broadway W
Jericho Beach,49.271082,-123.191458,Grounds For Coffee,,,Café,,,907,2565 Alma St
Jericho Beach,49.271082,-123.191458,The Galley Patio & Grill,,,Bridal Store,,,900,1300 Discovery St
Burrard & Drake,49.27808,-123.130557,Sushi Osaka,,,Sushi Restaurant,,,107,1361 Burrard St
Burrard & Drake,49.27808,-123.130557,Sushi Mugen,,,Sushi Restaurant,,,181,903 Davie St
Burrard & Drake,49.27808,-123.130557,Breka Bakery & Cafe,,,Bakery,,,197,855 Davie St
Burrard & Drake,49.27808,-123.130557,Nando's,,,American Restaurant,,,210,828 Davie St
Burrard & Drake,49.27808,-123.130557,Firecrust,,,Pizzeria,,,223,808 Davie St
Burrard & Drake,49.27808,-123.130557,Pacific Cinematheque Pacifique,,,Indie Movie Theater,,,315,1131 Howe St
Burrard & Drake,49.27808,-123.130557,Samurai Japanese Restaurant,,,Sushi Restaurant,,,284,1108 Davie St
Burrard & Drake,49.27808,-123.130557,The Pawn Shop,,,Taco Restaurant,,,401,1117 Granville St
Burrard & Drake,49.27808,-123.130557,Vancity Theatre,,,Movie Theater,,,429,1181 Seymour St
Burrard & Drake,49.27808,-123.130557,The Templeton,,,Bistro,,,448,1087 Granville St
Columbia & 1st,49.269969,-123.109623,Nook,,,Italian Restaurant,,,55,195 2nd Ave W
Columbia & 1st,49.269969,-123.109623,Legacy Liquor Store,,,Beer Store,,,236,1633 Manitoba St
Columbia & 1st,49.269969,-123.109623,Terra Breads,,,Bakery,,,251,1605 Manitoba St
Columbia & 1st,49.269969,-123.109623,CRAFT Beer Market Vancouver,,,Beer Garden,,,240,85 1st Ave W
Columbia & 1st,49.269969,-123.109623,Gusto a Taste of Italy,,,Bistro,,,312,1610 Salt St
Columbia & 1st,49.269969,-123.109623,The Beaumont Studios,,,Art Gallery,,,407,316W 5th Ave W
Columbia & 1st,49.269969,-123.109623,Seaside Seawall,,,Hiking Trail,,,483,Quebec St
Columbia & 1st,49.269969,-123.109623,Earnest Ice Cream,,,Ice Cream Parlor,,,502,1829 Quebec St
Columbia & 1st,49.269969,-123.109623,The Juice Truck,,,Juice Bar,,,504,28 5th Ave W
Columbia & 1st,49.269969,-123.109623,Cooper's Park,,,Dog Park,,,506,1020 Marinaside Cres
Davie & Beach,49.287528,-123.142139,A-maze-ing Laughter,,,Sculpture Garden,,,42,1800 Morton Ave
Davie & Beach,49.287528,-123.142139,Starbucks,,,Coffee Shop,,,54,1795 Davie St
Davie & Beach,49.287528,-123.142139,English Bay Beach,,,Beach,,,112,Beach Ave
Davie & Beach,49.287528,-123.142139,Cactus Club Cafe,,,Mexican Restaurant,,,107,1790 Beach Ave
Davie & Beach,49.287528,-123.142139,CRAFT Beer Market English Bay,,,Beer Bar,,,100,1795 Beach Ave
Davie & Beach,49.287528,-123.142139,Sylvia's Bar,,,Bar,,,119,1154 Gilford St
Davie & Beach,49.287528,-123.142139,Banana Leaf,,,Malay Restaurant,,,181,1096 Denman St
Davie & Beach,49.287528,-123.142139,Delany's Coffee House,,,Coffee Shop,,,147,1105 Denman St
Davie & Beach,49.287528,-123.142139,Eye Kandee Lingerie,,,Clothing Store,,,232,1685 Davie St
Davie & Beach,49.287528,-123.142139,Brandon & Joanny's NOFRILLS Vancouver,,,Grocery Store,,,249,1030 Denman St
Morton & Denman,49.28803,-123.142135,A-maze-ing Laughter,,,Sculpture Garden,,,65,1800 Morton Ave
Morton & Denman,49.28803,-123.142135,Sylvia's Bar,,,Bar,,,68,1154 Gilford St
Morton & Denman,49.28803,-123.142135,Starbucks,,,Coffee Shop,,,98,1795 Davie St
Morton & Denman,49.28803,-123.142135,Cactus Club Cafe,,,Mexican Restaurant,,,159,1790 Beach Ave
Morton & Denman,49.28803,-123.142135,English Bay Beach,,,Beach,,,165,Beach Ave
Morton & Denman,49.28803,-123.142135,Delany's Coffee House,,,Coffee Shop,,,123,1105 Denman St
Morton & Denman,49.28803,-123.142135,CRAFT Beer Market English Bay,,,Beer Bar,,,155,1795 Beach Ave
Morton & Denman,49.28803,-123.142135,Banana Leaf,,,Malay Restaurant,,,163,1096 Denman St
Morton & Denman,49.28803,-123.142135,Brandon & Joanny's NOFRILLS Vancouver,,,Grocery Store,,,230,1030 Denman St
Morton & Denman,49.28803,-123.142135,Eye Kandee Lingerie,,,Clothing Store,,,273,1685 Davie St
13th & Cambie,49.259579,-123.114769,Indian Roti Kitchen,,,Indian Restaurant,,,75,2961 Cambie St
13th & Cambie,49.259579,-123.114769,Passion8 Dessert Cafe,,,Café,,,134,3010 Cambie St
13th & Cambie,49.259579,-123.114769,Vij's,,,Indian Restaurant,,,232,3106 Cambie St
13th & Cambie,49.259579,-123.114769,Elysian Coffee Broadway,,,Coffee Shop,,,428,590 Broadway W
13th & Cambie,49.259579,-123.114769,Winona Park,,,Landmarks and Outdoors,,,398,400 W 59th Ave
13th & Cambie,49.259579,-123.114769,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,477,2450 Yukon St
13th & Cambie,49.259579,-123.114769,Whole Foods,,,Retail,,,487,510 8th Ave W
13th & Cambie,49.259579,-123.114769,Rain or Shine,,,Ice Cream Parlor,,,502,3382 Cambie St
13th & Cambie,49.259579,-123.114769,Lemonade Gluten Free Bakery,,,Bakery,,,495,3385 Cambie St
13th & Cambie,49.259579,-123.114769,Cactus Club Cafe Broadway + Ash,,,American Restaurant,,,459,575 West Broadway
Nelson & Denman,49.2890705989865,-123.138407369468,Peaked Pies,,,Australian Restaurant,,,63,975 Denman St
Nelson & Denman,49.2890705989865,-123.138407369468,Brandon & Joanny's NOFRILLS Vancouver,,,Grocery Store,,,78,1030 Denman St
Nelson & Denman,49.2890705989865,-123.138407369468,Banana Leaf,,,Malay Restaurant,,,140,1096 Denman St
Nelson & Denman,49.2890705989865,-123.138407369468,Dollarama,,,Discount Store,,,81,1779 Comox St
Nelson & Denman,49.2890705989865,-123.138407369468,Kingyo Izakaya 金魚居酒屋,,,Sushi Restaurant,,,203,871 Denman St
Nelson & Denman,49.2890705989865,-123.138407369468,Delany's Coffee House,,,Coffee Shop,,,173,1105 Denman St
Nelson & Denman,49.2890705989865,-123.138407369468,Blenz Coffee,,,Coffee Shop,,,143,935 Denman St
Nelson & Denman,49.2890705989865,-123.138407369468,A-maze-ing Laughter,,,Sculpture Garden,,,282,1800 Morton Ave
Nelson & Denman,49.2890705989865,-123.138407369468,Cardero Bottega,,,Coffee Shop,,,299,1016 Cardero St
Nelson & Denman,49.2890705989865,-123.138407369468,Aria Market,,,Grocery Store,,,319,837 Bidwell St
Melville & Bute,49.287782,-123.12395,49th Parallel Café & Lucky's Doughnuts - THURLOW,,,Dining and Drinking,,,205,689 Thurlow St
Melville & Bute,49.287782,-123.12395,Harbour Green Park,,,Park,,,236,1187A1 W Cordova St
Melville & Bute,49.287782,-123.12395,BC Liquor Store,,,Beer Store,,,213,768 Bute St
Melville & Bute,49.287782,-123.12395,Muji 無印良品,,,Miscellaneous Store,,,285,1125 Robson St
Melville & Bute,49.287782,-123.12395,Joe Fortes Seafood & Chop House,,,Seafood Restaurant,,,309,777 Thurlow St
Melville & Bute,49.287782,-123.12395,Konbiniya,,,Sushi Restaurant,,,324,1238 Robson St
Melville & Bute,49.287782,-123.12395,Breka Bakery & Cafe,,,Bakery,,,321,812 Bute St
Melville & Bute,49.287782,-123.12395,Koffie,,,Café,,,330,1050 Pender St W
Melville & Bute,49.287782,-123.12395,Thierry,,,Dessert Shop,,,347,1059 Alberni St
Melville & Bute,49.287782,-123.12395,Ramen Danbo - Robson,,,Ramen Restaurant,,,365,1333 Robson St
Seymour & Cordova,49.28512,-123.11242,Coal Harbour Gifts,,,Gift Store,,,78,555 Hastings St W
Seymour & Cordova,49.28512,-123.11242,Vancouver Lookout,,,Scenic Lookout,,,66,555 Hastings St W
Seymour & Cordova,49.28512,-123.11242,Steamworks Brewing Co,,,Bar,,,110,375 Water St
Seymour & Cordova,49.28512,-123.11242,Miku,,,Sushi Restaurant,,,183,200 Granville St
Seymour & Cordova,49.28512,-123.11242,Breka Bakery & Café,,,Bakery,,,176,740 Hastings St W
Seymour & Cordova,49.28512,-123.11242,Gastown Steam Clock,,,Monument,,,261,305 Water St
Seymour & Cordova,49.28512,-123.11242,Kokoro Tokyo Mazesoba,,,Ramen Restaurant,,,275,551 Seymour St
Seymour & Cordova,49.28512,-123.11242,La Taqueria,,,Taco Restaurant,,,272,322 Hastings St W
Seymour & Cordova,49.28512,-123.11242,Timbertrain Coffee Roasters,,,Coffee Shop,,,279,311W Cordova St W
Seymour & Cordova,49.28512,-123.11242,Revolver,,,Café,,,297,325 Cambie St
Arbutus & Nanton,49.247854,-123.153422,Starbucks,,,Coffee Shop,,,185,2101 Lahb Ave
Arbutus & Nanton,49.247854,-123.153422,Quilchena Park,,,Park,,,336,W 33rd Ave
Arbutus & Nanton,49.247854,-123.153422,Safeway,,,Grocery Store,,,142,2101 Lahb Ave
Arbutus & Nanton,49.247854,-123.153422,Amberwood Dental,,,Dentist,,,156,4255 Arbutus St
Arbutus & Nanton,49.247854,-123.153422,Subway,,,Deli,,,364,4665 Arbutus St
Arbutus & Nanton,49.247854,-123.153422,Town Pantry,,,Convenience Store,,,311,4615 Arbutus St
Arbutus & Nanton,49.247854,-123.153422,Aston Baby,,,Baby Store,,,658,3837 Angus Dr
Arbutus & Nanton,49.247854,-123.153422,Shaughnessy Elementary School,,,Elementary School,,,706,4250 Marguerite St
Arbutus & Nanton,49.247854,-123.153422,Canuck Place Children's Hospice,,,Hospice,,,868,1690 Matthew's Ave
Arbutus & Nanton,49.247854,-123.153422,St Chad's Anglican Church,,,Church,,,960,3874 Trafalgar St
Yukon & 6th,49.265939,-123.1129,The Beaumont Studios,,,Art Gallery,,,140,316W 5th Ave W
Yukon & 6th,49.265939,-123.1129,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,256,2450 Yukon St
Yukon & 6th,49.265939,-123.1129,Whole Foods,,,Retail,,,276,510 8th Ave W
Yukon & 6th,49.265939,-123.1129,Caffe Cittadella,,,Coffee Shop,,,324,2310 Ash St
Yukon & 6th,49.265939,-123.1129,Milano Coffee,,,Coffee Shop,,,391,156 8th Ave W
Yukon & 6th,49.265939,-123.1129,Winona Park,,,Landmarks and Outdoors,,,326,400 W 59th Ave
Yukon & 6th,49.265939,-123.1129,Jonathan Rogers Park,,,Park,,,399,110 7th Ave W
Yukon & 6th,49.265939,-123.1129,Elysian Coffee Broadway,,,Coffee Shop,,,447,590 Broadway W
Yukon & 6th,49.265939,-123.1129,Cactus Club Cafe Broadway + Ash,,,American Restaurant,,,420,575 West Broadway
Yukon & 6th,49.265939,-123.1129,Nook,,,Italian Restaurant,,,476,195 2nd Ave W
11th & Kingsway,49.261122,-123.097571,The Cascade Room,,,Lounge,,,240,2616 Main St
11th & Kingsway,49.261122,-123.097571,Sushiyama,,,Sushi Restaurant,,,206,371 Broadway E
11th & Kingsway,49.261122,-123.097571,Dude Chilling Park,,,Public Art,,,281,400 E 8th Ave
11th & Kingsway,49.261122,-123.097571,Hime Japanese Restaurant,,,Sushi Restaurant,,,221,315 Broadway E
11th & Kingsway,49.261122,-123.097571,La Petite Cuillere,,,Tea Room,,,313,55 Kingsway
11th & Kingsway,49.261122,-123.097571,49th Parallel Coffee Roast,,,Coffee Shop,,,322,2902 Main St
11th & Kingsway,49.261122,-123.097571,Pulpfiction Books,,,Bookstore,,,354,2422 Main St
11th & Kingsway,49.261122,-123.097571,Tisol,,,Pet Supplies Store,,,401,2949 Main St
11th & Kingsway,49.261122,-123.097571,The Federal Store,,,Café,,,417,2601 Quebec St
11th & Kingsway,49.261122,-123.097571,Gene Coffeebar,,,Coffee Shop,,,365,2404 Main St
Wylie & 2nd,49.267725,-123.11311,The Beaumont Studios,,,Art Gallery,,,203,316W 5th Ave W
Wylie & 2nd,49.267725,-123.11311,Nook,,,Italian Restaurant,,,342,195 2nd Ave W
Wylie & 2nd,49.267725,-123.11311,Caffe Cittadella,,,Coffee Shop,,,435,2310 Ash St
Wylie & 2nd,49.267725,-123.11311,Whole Foods,,,Retail,,,445,510 8th Ave W
Wylie & 2nd,49.267725,-123.11311,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,455,2450 Yukon St
Wylie & 2nd,49.267725,-123.11311,Mahony & Sons,,,Irish Pub,,,428,610 Stamp's Landng
